product_id,product_name,category,segment,size,color,units,orders,revenue,gross_margin,discount_amount,gross_before_discount,promo_revenue,promo_units,return_qty,refund_amount,return_orders,first_return,last_return,avg_rating,n_reviews,gross_margin_rate,discount_rate,promo_revenue_share,promo_unit_share,return_rate_qty,refund_share
1770,SaigonCore UE-05,Streetwear,Performance,L,red,30,8,203602.54,76219.59612999999,21881.36,225483.9,156961.53999999998,24,0.0,0.0,0.0,,,,,0.37435483923727075,0.09704178435799629,0.7709213254412247,0.8,0.0,0.0
1771,SaigonCore UE-06,Streetwear,Performance,XL,black,74,17,733309.5,170876.94821399992,24093.05,757402.55,219102.78,26,1.0,5135.53,1.0,2017-08-17,2017-08-17,4.6,5.0,0.2330215934936066,0.031810098870145076,0.29878622873425204,0.35135135135135137,0.013513513513513514,0.007003223059294881
1772,SaigonCore UE-07,Streetwear,Performance,S,orange,195,38,1451740.14,424922.00219999993,57425.57,1509165.71,386013.1,60,2.0,14558.8,1.0,2017-05-30,2017-05-30,5.0,2.0,0.29269839036068807,0.0380512024753067,0.26589682916668544,0.3076923076923077,0.010256410256410256,0.01002851653602414
1773,SaigonCore UE-08,Streetwear,Performance,M,blue,122,22,1546911.26,584939.124512,77265.42,1624176.68,515499.67000000004,46,4.0,53018.3,1.0,2022-11-07,2022-11-07,4.4,5.0,0.37813360057382994,0.047572053552696,0.3332445003988141,0.3770491803278688,0.03278688524590164,0.03427365316353053
1774,SaigonCore UE-09,Streetwear,Performance,L,white,188,40,1827633.92,160603.39355415385,83818.34,1911452.26,502993.79000000004,59,12.0,114827.05,3.0,2022-02-04,2022-07-13,4.333333333333333,3.0,0.08787503438005455,0.04385060603083019,0.27521583206334893,0.31382978723404253,0.06382978723404255,0.06282825501509624
1775,SaigonCore UE-10,Streetwear,Performance,XL,purple,187,41,1500022.49,104678.18749399988,40926.93,1540949.42,321437.07,48,6.0,47299.16,3.0,2012-08-20,2014-02-25,4.4,5.0,0.06978441202838224,0.026559554433655586,0.2142881671060812,0.25668449197860965,0.03208556149732621,0.031532300559040286
1777,SaigonCore UE-12,Streetwear,Performance,M,silver,88,20,618282.76,41816.470024827635,24065.809999999998,642348.57,220779.48,36,7.0,43784.89,3.0,2013-05-23,2015-05-07,,,0.06763324603265282,0.0374653437774447,0.35708496869619977,0.4090909090909091,0.07954545454545454,0.07081693495707368
1778,SaigonCore UE-13,Streetwear,Performance,L,pink,309,72,2401605.69,1037471.4173785716,94886.38,2496492.07,622658.84,93,12.0,92295.34,4.0,2016-03-09,2020-11-17,4.3125,16.0,0.4319907392368693,0.03800788359804404,0.2592677235037697,0.30097087378640774,0.038834951456310676,0.038430680100528906
1779,SaigonCore UE-14,Streetwear,Performance,XL,yellow,50,13,457779.96,136879.35479999994,13904.939999999999,471684.9,116183.73,14,2.0,17997.18,1.0,2022-06-10,2022-06-10,4.0,2.0,0.299006873957523,0.029479298574111655,0.2537982003406178,0.28,0.04,0.03931404074568926
1780,SaigonCore UE-15,Streetwear,Performance,S,red,37,8,599710.04,59969.78979000005,30614.2,630324.24,200008.88,14,0.0,0.0,0.0,,,4.0,2.0,0.0999979753382152,0.04856897142334238,0.33350930726455735,0.3783783783783784,0.0,0.0
1781,SaigonCore UE-16,Streetwear,Performance,M,black,176,36,1172475.2,100128.94907756528,27387.58,1199862.78,174398.2,33,1.0,6031.65,1.0,2014-03-10,2014-03-10,3.6666666666666665,9.0,0.08539963069373688,0.02282559343994319,0.14874361521676538,0.1875,0.005681818181818182,0.005144373202947064
1782,SaigonCore UE-17,Streetwear,Performance,L,orange,175,38,950863.1,336297.443225,65322.12,1016185.22,481031.83999999997,98,5.0,24008.37,3.0,2020-04-19,2021-02-13,4.0,11.0,0.3536759847185152,0.06428170643930445,0.5058896911658471,0.56,0.02857142857142857,0.02524902901374551
1783,SaigonCore UE-18,Streetwear,Performance,XL,blue,31,7,223529.22,11306.841187500015,15591.119999999999,239120.34,138037.31,20,0.0,0.0,0.0,,,,,0.05058328028657737,0.0652019815629235,0.6175358639912938,0.6451612903225806,0.0,0.0
1784,SaigonCore UE-19,Streetwear,Performance,S,white,4,1,27804.16,4990.6730800000005,0.0,27804.16,0.0,0,0.0,0.0,0.0,,,,,0.1794937548913544,0.0,0.0,0.0,0.0,0.0
1785,SaigonCore UE-20,Streetwear,Performance,M,purple,2,1,18447.34,504.3100000000013,0.0,18447.34,0.0,0,0.0,0.0,0.0,,,,,0.027337816725880332,0.0,0.0,0.0,0.0,0.0
1786,SaigonCore UE-21,Streetwear,Performance,L,green,462,100,3355565.99,-77381.37069148403,145312.42,3500878.41,1215198.54,192,10.0,52282.990000000005,4.0,2013-05-07,2021-09-18,4.0625,16.0,-0.023060601675571286,0.04150741699138303,0.3621441341405418,0.4155844155844156,0.021645021645021644,0.015580975059292457
1788,SaigonCore UE-23,Streetwear,Performance,S,pink,6,1,42946.74,3667.2479999999996,0.0,42946.74,0.0,0,0.0,0.0,0.0,,,,,0.08539060240660874,0.0,0.0,0.0,0.0,0.0
1789,SaigonCore UE-24,Streetwear,Performance,M,yellow,227,48,2411828.32,578370.9156733749,108640.25,2520468.57,794821.41,84,7.0,73054.0,1.0,2014-11-02,2014-11-02,4.142857142857143,7.0,0.2398060056253817,0.04310319568872863,0.32955140438851804,0.3700440528634361,0.030837004405286344,0.030289883983118666
1790,SaigonCore UE-25,Streetwear,Performance,L,red,185,42,859025.28,-8689.586549999956,40492.7,899517.98,272504.63,70,0.0,0.0,0.0,,,2.6666666666666665,3.0,-0.010115635421113517,0.045015998457307096,0.31722539061947047,0.3783783783783784,0.0,0.0
1792,SaigonCore UE-27,Streetwear,Performance,S,orange,12,2,115465.0,21643.05262,20783.699999999997,136248.7,115465.0,12,0.0,0.0,0.0,,,,,0.1874425377387087,0.1525423728813559,1.0,1.0,0.0,0.0
1793,SaigonCore UE-28,Streetwear,Performance,M,blue,25,6,156332.47,57909.628000000004,9193.13,165525.6,69410.52,12,2.0,9791.63,1.0,2013-07-27,2013-07-27,,,0.3704261053381937,0.05553902236270401,0.4439929849505992,0.48,0.08,0.06263337360434464
1795,SaigonCore UC-01,Streetwear,Everyday,XL,purple,116,25,704322.06,62411.50512000009,43502.6,747824.66,295395.42,56,0.0,0.0,0.0,,,3.8,5.0,0.08861216858662653,0.05817219239600897,0.4194039016753216,0.4827586206896552,0.0,0.0
1796,SaigonCore UC-02,Streetwear,Everyday,S,green,71,15,601504.16,100313.94802999997,13388.630000000001,614892.79,107563.4,16,7.0,58250.12,2.0,2019-10-18,2019-12-11,1.6666666666666667,3.0,0.1667718275298378,0.021773925825345913,0.17882403340319372,0.22535211267605634,0.09859154929577464,0.09684076000405384
1797,SaigonCore UC-03,Streetwear,Everyday,M,silver,163,33,880857.07,270496.2848436844,30859.41,911716.48,209366.47,45,14.0,74936.46,3.0,2013-08-18,2015-10-21,4.0,1.0,0.30708306041488026,0.03384759481368594,0.23768495154384128,0.27607361963190186,0.08588957055214724,0.08507221268031602
1798,SaigonCore UC-04,Streetwear,Everyday,L,pink,127,29,1010624.27,249693.1654999999,50414.82,1061039.09,320059.46,46,2.0,17261.85,1.0,2019-05-10,2019-05-10,4.2,5.0,0.24706824574873892,0.04751457366193737,0.3166948088432509,0.36220472440944884,0.015748031496062992,0.017080383395106865
1800,SaigonCore UC-06,Streetwear,Everyday,S,red,197,45,1374233.23,-54297.69199999969,56637.17,1430870.4,429693.69,73,13.0,94201.33,3.0,2013-06-23,2014-08-19,3.6666666666666665,3.0,-0.03951126403776431,0.03958231996412813,0.3126788674728816,0.37055837563451777,0.06598984771573604,0.06854828419481604
1801,SaigonCore UC-07,Streetwear,Everyday,M,black,104,19,843367.16,105366.1331870966,41105.63,884472.79,344986.43,51,0.0,0.0,0.0,,,5.0,2.0,0.1249350676484683,0.04647472535588121,0.40905841057410863,0.49038461538461536,0.0,0.0
1803,SaigonCore UC-09,Streetwear,Everyday,XL,blue,18,3,94982.98000000001,16336.47387999999,0.0,94982.98000000001,0.0,0,0.0,0.0,0.0,,,,,0.17199369697602654,0.0,0.0,0.0,0.0,0.0
1804,SaigonCore UC-10,Streetwear,Everyday,S,white,89,17,686010.53,174513.93411945947,34442.15,720452.6799999999,252467.78999999998,36,3.0,23608.2,1.0,2022-11-20,2022-11-20,,,0.2543895851270089,0.047806262584796,0.3680231992940399,0.4044943820224719,0.033707865168539325,0.03441375746812516
1805,SaigonCore UC-11,Streetwear,Everyday,M,purple,72,21,371409.79000000004,140135.67615999997,21524.76,392934.55,139848.18,30,0.0,0.0,0.0,,,4.666666666666667,3.0,0.37730743758800744,0.05477950462742459,0.37653337032392165,0.4166666666666667,0.0,0.0
1807,SaigonCore YY-02,GenZ,Trendy,XL,silver,369,83,758331.49,28850.67270399996,25277.61,783609.1,175162.44,96,6.0,11768.52,4.0,2013-12-03,2016-05-08,3.9285714285714284,14.0,0.03804493560461265,0.03225793319653894,0.23098399883143453,0.2601626016260163,0.016260162601626018,0.015518965195550564
1808,SaigonCore YY-03,GenZ,Trendy,S,pink,218,50,284357.91,46645.31951400003,14597.55,298955.46,106007.18,89,8.0,10210.74,4.0,2013-06-24,2014-08-22,3.375,8.0,0.16403735529635885,0.04882851110998273,0.37279490484368805,0.40825688073394495,0.03669724770642202,0.0359080568569378
1809,SaigonCore YY-04,GenZ,Trendy,M,yellow,5904,1313,15189221.45,-63321.225999998496,729309.61,15918531.06,4752157.02,2065,172.0,399525.36,62.0,2015-07-23,2022-12-04,3.884259259259259,216.0,-0.0041688263093957656,0.04581513251763571,0.312863765640865,0.3497628726287263,0.029132791327913278,0.026303215165777966
1810,SaigonCore YY-05,GenZ,Trendy,L,red,1060,236,3322365.61,1465733.9399866671,158014.0,3480379.61,1018618.08,365,32.0,97304.93,13.0,2017-09-21,2022-08-06,4.114285714285714,35.0,0.4411717769937629,0.04540136930637862,0.306594216161538,0.3443396226415094,0.03018867924528302,0.02928784529526839
1811,SaigonCore YY-06,GenZ,Trendy,XL,black,573,125,1463744.19,-10557.019500000073,80397.93000000001,1544142.12,579698.7,247,29.0,69616.98,9.0,2015-04-14,2018-01-22,3.8636363636363638,22.0,-0.00721233913147083,0.052066405649241664,0.39603825857030384,0.43106457242582896,0.0506108202443281,0.0475608924534826
1812,SaigonCore YY-07,GenZ,Trendy,S,orange,230,51,237847.5,-3238.844999999973,12149.32,249996.82,71850.9,79,7.0,5868.68,1.0,2015-12-09,2015-12-09,3.9285714285714284,14.0,-0.013617317819190754,0.04859789816526466,0.302088102670829,0.34347826086956523,0.030434782608695653,0.024674129431673658
1813,SaigonCore YY-08,GenZ,Trendy,M,blue,353,77,569277.12,249714.34323600004,25494.36,594771.48,163483.81,114,6.0,8921.77,4.0,2018-05-20,2022-06-23,3.923076923076923,13.0,0.4386516416398397,0.042864126571771737,0.287177903794904,0.32294617563739375,0.0169971671388102,0.015672103596926574
1815,SaigonCore YY-10,GenZ,Trendy,XL,purple,307,68,1138917.26,149528.39923885092,53724.880000000005,1192642.14,373733.96,111,14.0,52142.15,4.0,2015-09-24,2018-07-07,3.9166666666666665,12.0,0.131289958007003,0.04504694090383223,0.3281484732262289,0.36156351791530944,0.04560260586319218,0.045782210728810974
1816,SaigonCore YY-11,GenZ,Trendy,S,green,404,91,842684.84,182677.12155440002,45283.25,887968.09,292862.06,157,22.0,40975.18,8.0,2018-07-28,2022-03-17,3.9166666666666665,12.0,0.2167798836328894,0.05099648344345347,0.34753450649474127,0.3886138613861386,0.054455445544554455,0.04862456051778504
1817,SaigonCore YY-12,GenZ,Trendy,M,silver,422,90,1092785.83,-3890.206669724848,48272.41,1141058.24,347776.46,149,14.0,35167.78,5.0,2012-11-20,2017-05-28,3.55,20.0,-0.003559898529911252,0.04230494843102838,0.31824759294325766,0.35308056872037913,0.03317535545023697,0.03218176794990103
1818,SaigonCore YY-13,GenZ,Trendy,L,pink,2915,649,7034847.62,67953.61307481841,248206.16,7283053.78,1610700.84,758,90.0,202410.52,36.0,2012-09-11,2015-10-13,3.8857142857142857,105.0,0.009659571428615878,0.03407995704790745,0.22896030262557415,0.2600343053173242,0.030874785591766724,0.02877255214804496
1819,SaigonCore YY-14,GenZ,Trendy,XL,yellow,2194,500,6617416.76,1235513.4691203202,259651.91,6877068.67,1724608.62,646,108.0,293509.55,36.0,2014-04-14,2021-06-02,3.808988764044944,89.0,0.1867063106238937,0.03775618980404917,0.260616594442814,0.2944393801276208,0.049225159525979945,0.04435409777636553
1820,SaigonCore YY-15,GenZ,Trendy,S,red,57,15,242054.67,61200.777899999965,16935.23,258989.9,99014.13,26,0.0,0.0,0.0,,,4.5,2.0,0.2528386578949291,0.06538953835651506,0.40905688785099664,0.45614035087719296,0.0,0.0
1821,SaigonCore YY-16,GenZ,Trendy,M,black,210,47,739780.69,-16672.43749999997,45895.65,785676.34,309567.14,96,9.0,27789.629999999997,4.0,2021-09-15,2022-07-24,3.5,6.0,-0.02253700012094121,0.05841546660295256,0.4184579892183994,0.45714285714285713,0.04285714285714286,0.03756468690741306
1822,SaigonCore YY-17,GenZ,Trendy,L,orange,246,61,1003136.1,463079.634198,53464.06,1056600.16,375279.15,102,9.0,34961.14,6.0,2017-06-04,2018-07-10,3.642857142857143,14.0,0.46163191036390777,0.0506000869808689,0.37410591643546676,0.4146341463414634,0.036585365853658534,0.034851841140997715
1823,SaigonCore YY-18,GenZ,Trendy,XL,blue,457,97,2419343.86,176037.15408700003,83480.24,2502824.1,578135.76,123,12.0,51280.14,5.0,2018-05-24,2022-04-14,4.181818181818182,22.0,0.07276235387515359,0.03335441751579746,0.2389638651861584,0.26914660831509846,0.0262582056892779,0.02119588738411083
1825,SaigonCore YY-20,GenZ,Trendy,M,purple,469,104,537461.21,4418.556500000081,19362.01,556823.22,131927.08,130,19.0,21275.36,7.0,2015-03-03,2019-03-30,3.6470588235294117,17.0,0.008221163532899575,0.03477227476253594,0.2454634447014325,0.2771855010660981,0.04051172707889126,0.039584921858825874
1826,SaigonCore YY-21,GenZ,Trendy,L,green,1246,270,3138032.84,-1918.3372262208204,136771.29,3274804.13,882870.22,393,41.0,96263.03,15.0,2018-04-02,2022-09-27,4.05,40.0,-0.00061131840360881,0.04176472380349661,0.281345118109089,0.31540930979133225,0.03290529695024077,0.030676234095752805
1827,SaigonCore YY-22,GenZ,Trendy,XL,silver,747,170,2146988.1,801876.432639,97403.23,2244391.33,639224.51,249,28.0,75841.29000000001,13.0,2017-03-26,2021-09-18,4.0,22.0,0.3734889972790254,0.04339850573206411,0.2977308118289058,0.3333333333333333,0.03748326639892905,0.035324504127433216
1828,SaigonCore YY-23,GenZ,Trendy,S,pink,97,23,320095.26,17712.406256635444,14012.59,334107.85,94138.62,32,1.0,2917.07,1.0,2022-11-26,2022-11-26,4.2,5.0,0.055334797074581624,0.041940319570462056,0.2940956389044936,0.32989690721649484,0.010309278350515464,0.009113130884849717
1829,SaigonCore YY-24,GenZ,Trendy,M,yellow,513,120,1906808.65,-7285.272718633905,98536.77,2005345.42,705069.9199999999,208,36.0,128063.36,13.0,2015-09-22,2021-06-22,3.526315789473684,19.0,-0.0038206627175904123,0.04913705589932731,0.3697643809199208,0.40545808966861596,0.07017543859649122,0.06716109663127447
1830,SaigonCore YY-25,GenZ,Trendy,L,red,2942,645,10385509.13,4130655.433239245,450334.57,10835843.7,2846376.22,915,109.0,358201.08,38.0,2016-03-01,2022-04-16,4.08421052631579,95.0,0.39773258889227364,0.04155971445029242,0.27407190002633985,0.31101291638341266,0.03704962610469069,0.03449046893284085
1831,SaigonCore YY-26,GenZ,Trendy,XL,black,485,98,2045200.83,42610.8525000002,58395.23,2103596.06,421965.21,113,12.0,48578.51,3.0,2018-06-11,2021-01-17,4.076923076923077,13.0,0.020834556623957657,0.02775971637824802,0.20631969428645303,0.2329896907216495,0.024742268041237112,0.023752439998765303
1832,SaigonCore YY-27,GenZ,Trendy,S,orange,226,54,918069.3099999999,175589.75283261537,64131.35,982200.66,432575.21,116,0.0,0.0,0.0,,,4.166666666666667,6.0,0.1912598002351428,0.06529353177180719,0.4711792511613312,0.5132743362831859,0.0,0.0
1833,SaigonCore YY-28,GenZ,Trendy,M,blue,158,35,207937.08,20331.61850571429,12066.15,220003.22999999998,76943.91,65,3.0,3594.09,2.0,2013-08-17,2015-08-30,3.0,5.0,0.09777774366031441,0.054845331134456526,0.37003457969112585,0.41139240506329117,0.0189873417721519,0.017284507409645267
1836,SaigonCore YY-31,GenZ,Trendy,S,green,361,81,594483.51,218405.91384069432,17096.5,611580.01,115772.91,80,10.0,14841.48,5.0,2012-09-14,2015-05-11,4.583333333333333,12.0,0.36738767378206055,0.0279546416175375,0.19474536812635895,0.22160664819944598,0.027700831024930747,0.024965335035113084
1837,SaigonCore YY-32,GenZ,Trendy,M,silver,800,180,1473910.13,11032.867007874598,55755.95,1529666.08,367897.82,225,37.0,63500.33,11.0,2016-10-21,2022-11-04,3.875,32.0,0.007485440789985342,0.03644975248454224,0.249606683957047,0.28125,0.04625,0.043082904925824755
1838,SaigonCore YY-33,GenZ,Trendy,L,pink,360,81,1239271.17,132569.5537073684,44197.56,1283468.73,321586.94,104,16.0,49099.65,5.0,2012-09-11,2016-04-19,3.7058823529411766,17.0,0.10697380598902209,0.034436024008157956,0.25949682989881867,0.28888888888888886,0.044444444444444446,0.039619779099678405
1839,SaigonCore YY-34,GenZ,Trendy,XL,yellow,96,23,283731.76,130233.98569600003,16101.91,299833.67,86560.86,34,5.0,14556.88,1.0,2016-08-13,2016-08-13,5.0,3.0,0.45900390458932067,0.05370280796016005,0.30507991068747464,0.3541666666666667,0.052083333333333336,0.05130507772552498
1840,SaigonCore YY-35,GenZ,Trendy,S,red,210,52,781049.37,262117.53021000003,43195.19,824244.56,304061.24,89,1.0,3658.05,1.0,2022-07-04,2022-07-04,4.428571428571429,7.0,0.3355966220291555,0.05240579325145925,0.3892983615107455,0.4238095238095238,0.004761904761904762,0.004683506754509002
1841,SaigonCore YY-36,GenZ,Trendy,M,black,73,18,125633.27,44518.33391599999,5711.5599999999995,131344.83,36641.57,24,5.0,8574.33,1.0,2020-07-09,2020-07-09,3.5,4.0,0.35435147008431755,0.04348522891993541,0.29165498916011656,0.3287671232876712,0.0684931506849315,0.06824888025281838
1842,SaigonCore YY-37,GenZ,Trendy,L,orange,19,4,57112.6,1403.6214999999993,1842.88,58955.48,10238.2,4,0.0,0.0,0.0,,,,,0.024576389448212818,0.0312588414172864,0.17926341998087988,0.21052631578947367,0.0,0.0
1843,SaigonCore YY-38,GenZ,Trendy,XL,blue,98,22,160096.67,55728.33888326319,6072.42,166169.09,45803.37,31,5.0,7934.62,2.0,2022-04-03,2022-08-20,3.3333333333333335,3.0,0.34809180530277856,0.03654361951431521,0.28609820554044,0.3163265306122449,0.05102040816326531,0.04956143060314746
1844,SaigonCore YY-39,GenZ,Trendy,S,white,397,85,768991.16,45305.74790700004,30357.29,799348.45,189054.87,111,3.0,5105.66,1.0,2020-08-17,2020-08-17,4.363636363636363,11.0,0.05891582408697655,0.03797754283504272,0.24584791065738648,0.2795969773299748,0.007556675062972292,0.006639426128123501
1845,SaigonCore YY-40,GenZ,Trendy,M,purple,959,208,1105311.5,399939.66191819875,46175.7,1151487.2,294802.44,290,42.0,43560.09,16.0,2017-06-19,2022-10-13,3.9743589743589745,39.0,0.36183434436192763,0.04010092339715109,0.266714351565147,0.3023983315954119,0.043795620437956206,0.03940978629101389
1846,SaigonCore YY-41,GenZ,Trendy,L,green,686,148,3672196.92,965403.3606839998,140940.19,3813137.11,900446.35,191,19.0,90675.26999999999,7.0,2018-09-12,2021-02-28,3.7241379310344827,29.0,0.2628953135454402,0.03696174198152555,0.24520644443000078,0.2784256559766764,0.027696793002915453,0.024692376791166197
1847,SaigonCore YY-42,GenZ,Trendy,XL,silver,589,129,881885.79,7790.023852941349,30692.920000000002,912578.71,204172.16,154,16.0,22086.239999999998,8.0,2012-08-21,2014-04-20,3.88,25.0,0.008833370421969662,0.033633175597532844,0.23151768892885777,0.2614601018675722,0.027164685908319185,0.025044331420738728
1848,SaigonCore YY-43,GenZ,Trendy,S,pink,272,64,1128841.15,775.9712682927939,49874.45,1178715.6,354533.98,94,4.0,15836.18,3.0,2016-08-28,2018-07-30,3.875,8.0,0.0006874051927437212,0.04231253917399583,0.3140689724147636,0.34558823529411764,0.014705882352941176,0.014028705456033385
1849,SaigonCore YY-44,GenZ,Trendy,M,yellow,110,22,289223.69,-384.47500000000264,12461.08,301684.77,72794.48,32,11.0,24754.3,3.0,2015-04-12,2015-12-24,3.6666666666666665,3.0,-0.0013293343985757275,0.0413049687592781,0.2516892029141873,0.2909090909090909,0.1,0.08558877040812252
1850,SaigonCore YY-45,GenZ,Trendy,L,red,1353,300,2500261.48,523745.48312452796,94551.53,2594813.01,635111.76,387,37.0,61699.6,17.0,2015-11-19,2022-04-13,3.7288135593220337,59.0,0.20947628370634577,0.036438668079593145,0.2540181357351472,0.2860310421286031,0.027346637102734665,0.02467725895613126
1851,SaigonCore YY-46,GenZ,Trendy,XL,black,788,186,2940611.53,799682.2315660167,122570.84,3063182.37,850902.18,254,24.0,79940.18000000001,9.0,2019-05-13,2022-07-27,3.5384615384615383,26.0,0.27194419371878636,0.04001421567335542,0.28936232185690985,0.3223350253807107,0.030456852791878174,0.027184882866864095
1852,SaigonCore YY-47,GenZ,Trendy,S,orange,2505,559,4824635.15,-37771.73022727282,236101.3,5060736.45,1454662.77,854,97.0,177109.29,38.0,2015-10-18,2021-10-18,4.012820512820513,78.0,-0.00782892986784147,0.04665354584904337,0.30150731086888505,0.3409181636726547,0.038722554890219564,0.036709364437640425
1853,SaigonCore YY-48,GenZ,Trendy,M,blue,917,212,3892028.5,4775.382564515858,166307.77,4058336.27,1052630.69,280,26.0,106000.36,11.0,2017-05-06,2022-11-04,3.973684210526316,38.0,0.0012269649527273138,0.04097929765686962,0.27045811457958235,0.3053435114503817,0.028353326063249727,0.027235247635005757
1855,SaigonCore YY-50,GenZ,Trendy,XL,purple,479,107,1315486.87,-19919.97244366177,75017.01,1390503.88,472452.05,192,32.0,80401.81,12.0,2017-07-30,2022-10-26,3.375,16.0,-0.01514266154831463,0.053949515049177714,0.35914615400152183,0.40083507306889354,0.06680584551148225,0.06111943177357596
1856,SaigonCore YY-51,GenZ,Trendy,S,green,125,31,161530.85,23491.951625,3264.87,164795.72,22676.989999999998,20,5.0,5920.34,3.0,2021-07-05,2022-08-01,4.0,2.0,0.14543321987719374,0.01981161889398584,0.1403879816146575,0.16,0.04,0.03665145079097894
1857,SaigonCore YY-52,GenZ,Trendy,M,silver,6,2,5789.16,-897.1282155348836,1157.83,6946.99,5789.16,6,0.0,0.0,0.0,,,,,-0.15496690634476912,0.16666642675460883,1.0,1.0,0.0,0.0
1858,SaigonCore YY-53,GenZ,Trendy,L,pink,63,12,192961.07,12606.098210000036,6722.77,199683.84,58827.7,21,1.0,2455.09,1.0,2022-04-13,2022-04-13,3.5,2.0,0.06532974868972294,0.03366707090568771,0.30486823067471586,0.3333333333333333,0.015873015873015872,0.012723239977887768
1859,SaigonCore YY-54,GenZ,Trendy,XL,yellow,2370,514,4311924.05,633307.3109838387,129693.44,4441617.49,875108.62,546,77.0,127980.54,29.0,2012-08-24,2016-01-21,3.9878048780487805,82.0,0.14687348469967573,0.029199596834260485,0.20295084279139844,0.23037974683544304,0.032489451476793246,0.029680610909647166
1860,SaigonCore YY-55,GenZ,Trendy,S,red,261,61,569793.0,205835.32332300002,30761.28,600554.28,197481.73,101,2.0,3739.79,2.0,2014-03-19,2014-04-23,3.7777777777777777,9.0,0.3612457915822062,0.05122148159530226,0.34658504053226347,0.38697318007662834,0.007662835249042145,0.006563418645016699
1861,SaigonCore YY-56,GenZ,Trendy,M,black,196,46,236493.08000000002,74173.38444799998,8932.75,245425.83000000002,58330.61,55,8.0,8655.9,2.0,2017-04-16,2018-09-24,3.9166666666666665,12.0,0.3136387096315883,0.036396943223131806,0.24664827402137937,0.28061224489795916,0.04081632653061224,0.036601070948883575
1862,SaigonCore YY-57,GenZ,Trendy,L,orange,394,94,1001261.72,275266.21462089627,38849.39,1040111.11,256012.75,114,27.0,60904.69,9.0,2012-07-16,2017-01-19,3.857142857142857,14.0,0.27491934338695806,0.03735119222022347,0.25569014063575707,0.2893401015228426,0.06852791878172589,0.06082794216880678
1863,BambooCraft UM-01,Streetwear,Balanced,XL,blue,782,164,7303053.44,2343478.707195,283162.57,7586216.01,2141784.21,272,26.0,231744.28999999998,7.0,2020-10-27,2022-12-29,3.44,25.0,0.32089025863611914,0.03732593029604492,0.29327242743002574,0.34782608695652173,0.03324808184143223,0.031732520089569546
1864,BambooCraft UM-02,Streetwear,Balanced,S,white,46,13,518538.87,176367.1779950943,25794.120000000003,544332.99,170795.52,17,0.0,0.0,0.0,,,5.0,1.0,0.34012335082053596,0.04738665573071366,0.3293784321318091,0.3695652173913043,0.0,0.0
1866,BambooCraft UM-04,Streetwear,Balanced,L,green,345,70,4449809.97,1196191.6070508622,215033.99,4664843.96,1474054.46,127,24.0,292843.37,8.0,2017-10-10,2019-06-03,3.5,8.0,0.26881858216764754,0.04609671659842615,0.3312623392769287,0.3681159420289855,0.06956521739130435,0.06581030919843978
1868,BambooCraft UM-06,Streetwear,Balanced,S,pink,509,111,6868419.95,-20964.71613404836,320978.59,7189398.54,2270384.61,186,22.0,269829.53,8.0,2021-11-02,2022-09-17,4.05,20.0,-0.0030523346397956287,0.044646097752705755,0.3305541342153955,0.3654223968565815,0.043222003929273084,0.03928553174737081
1869,BambooCraft UM-07,Streetwear,Balanced,M,yellow,7,1,79831.5,28157.990909999993,0.0,79831.5,0.0,0,0.0,0.0,0.0,,,,,0.35271779823753774,0.0,0.0,0.0,0.0,0.0
1870,BambooCraft UM-08,Streetwear,Balanced,L,red,194,42,1910314.81,42598.759983606484,47826.47,1958141.28,306874.44,36,12.0,108065.9,4.0,2013-05-24,2016-05-25,3.6666666666666665,9.0,0.02229934027659372,0.02442442253196358,0.16064076894216195,0.18556701030927836,0.061855670103092786,0.056569681308181866
1871,BambooCraft UM-09,Streetwear,Balanced,XL,black,202,43,2311262.11,835067.8316220869,114299.63,2425561.74,860638.72,82,22.0,229240.61000000002,7.0,2022-03-21,2022-12-28,4.166666666666667,6.0,0.36130382097688046,0.047122952227965136,0.3723674248266026,0.40594059405940597,0.10891089108910891,0.09918416825515304
1872,BambooCraft UM-10,Streetwear,Balanced,S,orange,121,24,1681223.56,459373.8221416977,67984.43,1749207.99,669940.62,55,8.0,103891.21,2.0,2022-01-24,2022-09-25,5.0,4.0,0.27323779720389935,0.038865835503072446,0.39848395890906974,0.45454545454545453,0.06611570247933884,0.06179500006530958
1873,BambooCraft UM-11,Streetwear,Balanced,M,blue,93,18,873341.94,18502.920954545472,22434.18,895776.12,127447.78,16,2.0,17839.22,1.0,2013-06-24,2013-06-24,4.5,2.0,0.021186341920720622,0.025044405068534312,0.1459311343733246,0.17204301075268819,0.021505376344086023,0.020426386485000367
1875,BambooCraft UM-13,Streetwear,Balanced,XL,purple,1608,356,21049804.64,3177204.5766926045,1012293.73,22062098.37,6922942.64,596,64.0,786413.64,20.0,2018-01-18,2022-12-04,3.4146341463414633,41.0,0.1509374852180388,0.04588383720455689,0.3288839378036147,0.3706467661691542,0.03980099502487562,0.037359664540810675
1876,BambooCraft UM-14,Streetwear,Balanced,S,green,32,8,527007.2,-10100.193454545388,30557.09,557564.29,193293.07,13,3.0,37830.44,1.0,2021-12-13,2021-12-13,3.0,2.0,-0.019165190636001535,0.05480460378838106,0.36677500800748075,0.40625,0.09375,0.07178353540520889
