product_id,product_name,category,segment,peak_month,peak_season_index,revenue_total,gross_margin_total,peak_avg_stock_on_hand,peak_avg_stockout_days,peak_avg_fill_rate,peak_avg_days_supply,peak_stockout_rate,peak_overstock_rate,peak_avg_sell_through,prev_month,prev_avg_stock_on_hand,prev_avg_stockout_days,prev_avg_fill_rate,prev_avg_days_supply,prev_stockout_rate,prev_overstock_rate,prev_avg_sell_through,inventory_risk_score
1779,SaigonCore UE-14,Streetwear,Performance,4,2.0847477464937523,457779.96,136879.35479999994,12.0,0.0,1.0,90.0,0.0,0.0,0.25,3,,,,,,,,0.0
1780,SaigonCore UE-15,Streetwear,Performance,5,1.4326377794175331,599710.04,59969.78979000005,3.0,0.5,0.98335,67.5,0.5,0.0,0.325,4,,,,,,,,0.9995000000000016
1781,SaigonCore UE-16,Streetwear,Performance,2,2.4948207348010434,1172475.2,100128.94907756528,9.0,1.0,0.9666666666666667,210.0,0.6666666666666666,0.6666666666666666,0.15,1,9.0,0.5,0.98335,112.5,0.5,0.5,0.21589999999999998,2.9995000000000016
1782,SaigonCore UE-17,Streetwear,Performance,7,1.8614166014014006,950863.1,336297.443225,3.75,0.5,0.98335,78.75,0.5,0.5,0.325,6,3.5,0.25,0.991675,105.0,0.25,0.5,0.225,1.4992500000000024
1783,SaigonCore UE-18,Streetwear,Performance,4,1.9990475965513592,223529.22,11306.841187500015,3.0,0.5,0.98335,90.0,0.5,0.0,0.25,3,,,,,,,,0.9995000000000016
1784,SaigonCore UE-19,Streetwear,Performance,2,1.0,27804.16,4990.6730800000005,3.0,0.0,1.0,90.0,0.0,0.0,0.25,1,,,,,,,,0.0
1785,SaigonCore UE-20,Streetwear,Performance,1,1.0,18447.34,504.3100000000013,3.0,1.0,0.9667,90.0,1.0,0.0,0.25,12,,,,,,,,1.9989999999999999
1786,SaigonCore UE-21,Streetwear,Performance,8,2.110442822791871,3355565.99,-77381.37069148403,9.0,0.8571428571428571,0.9714285714285714,152.14285714285714,0.5714285714285714,0.7142857142857143,0.19877142857142857,7,8.833333333333334,1.1666666666666667,0.9611000000000001,170.83333333333334,0.6666666666666666,0.5,0.19801666666666665,4.047952380952379
1788,SaigonCore UE-23,Streetwear,Performance,5,1.0,42946.74,3667.2479999999996,3.0,1.0,0.9667,90.0,1.0,0.0,0.25,4,,,,,,,,1.9989999999999999
1789,SaigonCore UE-24,Streetwear,Performance,10,2.601394837257736,2411828.32,578370.9156733749,10.0,1.4285714285714286,0.9523571428571429,222.85714285714286,0.7142857142857143,0.8571428571428571,0.14718571428571428,9,9.5,0.0,1.0,95.0,0.0,0.5,0.2404,2.8578571428571413
1790,SaigonCore UE-25,Streetwear,Performance,10,2.089232531084533,859025.28,-8689.586549999956,3.0,1.25,0.95835,61.875,1.0,0.0,0.36785,9,3.0,0.0,1.0,90.0,0.0,0.0,0.25,2.499499999999999
1792,SaigonCore UE-27,Streetwear,Performance,7,1.0,115465.0,21643.05262,6.0,0.0,1.0,90.0,0.0,0.0,0.25,6,,,,,,,,0.0
1793,SaigonCore UE-28,Streetwear,Performance,6,2.383827236913739,156332.47,57909.628000000004,3.0,1.0,0.9667,90.0,1.0,0.0,0.25,5,3.0,1.0,0.9667,90.0,1.0,0.0,0.25,3.9979999999999993
1795,SaigonCore UC-01,Streetwear,Everyday,5,3.142977702558401,704322.06,62411.50512000009,4.0,1.5,0.95,70.0,0.5,0.5,0.4,4,3.5,1.0,0.96665,60.0,0.5,0.0,0.375,5.0005000000000015
1796,SaigonCore UC-02,Streetwear,Everyday,10,1.7953468517989968,601504.16,100313.94802999997,3.0,1.0,0.9666666666666667,75.0,0.6666666666666666,0.0,0.3,9,3.0,2.0,0.9333,90.0,1.0,0.0,0.25,6.0009999999999994
1797,SaigonCore UC-03,Streetwear,Everyday,7,2.8249269770860783,880857.07,270496.2848436844,4.0,1.6666666666666667,0.9444333333333333,70.0,1.0,0.3333333333333333,0.34443333333333337,6,3.5,0.5,0.98335,105.0,0.5,0.5,0.225,4.333166666666669
1798,SaigonCore UC-04,Streetwear,Everyday,1,1.9290816655333243,1010624.27,249693.1654999999,6.0,1.0,0.9667,135.0,1.0,0.5,0.19645,12,6.0,1.0,0.9666666666666667,132.0,0.6666666666666666,0.6666666666666666,0.24676666666666666,3.9989999999999997
1800,SaigonCore UC-06,Streetwear,Everyday,4,2.180313854002788,1374233.23,-54297.69199999969,7.25,1.25,0.958325,108.75,0.75,0.25,0.27095,3,8.0,0.5,0.98335,120.0,0.5,1.0,0.2,3.499750000000002
1801,SaigonCore UC-07,Streetwear,Everyday,3,2.462201136691166,843367.16,105366.1331870966,3.0,1.4,0.9533200000000001,81.0,0.8,0.0,0.27999999999999997,2,3.0,0.0,1.0,30.0,0.0,0.0,0.5,2.800399999999998
1803,SaigonCore UC-09,Streetwear,Everyday,5,1.0,94982.98000000001,16336.47387999999,9.0,2.0,0.9333,90.0,1.0,0.0,0.25,4,,,,,,,,4.0009999999999994
1804,SaigonCore UC-10,Streetwear,Everyday,4,2.041461491852027,686010.53,174513.93411945947,3.0,0.0,1.0,30.0,0.0,0.0,0.5,3,3.0,1.0,0.9667,90.0,1.0,0.0,0.25,1.9989999999999999
1805,SaigonCore UC-11,Streetwear,Everyday,10,2.3365512255344694,371409.79000000004,140135.67615999997,3.0,1.0,0.9666666666666667,75.0,0.6666666666666666,0.0,0.3,9,3.0,1.5,0.95,90.0,1.0,0.0,0.25,5.000000000000002
1807,SaigonCore YY-02,GenZ,Trendy,4,2.659071061390316,758331.49,28850.67270399996,10.75,3.75,0.875,213.55,1.0,0.5,0.305825,3,8.0,1.5,0.95,47.5,1.0,0.0,0.40790000000000004,10.500000000000002
1808,SaigonCore YY-03,GenZ,Trendy,6,1.9858715377391827,284357.91,46645.31951400003,8.666666666666666,1.6666666666666667,0.9444333333333333,158.0,1.0,0.3333333333333333,0.23013333333333333,5,9.5,2.0,0.93335,178.35,1.0,0.5,0.30635,7.333166666666666
1809,SaigonCore YY-04,GenZ,Trendy,8,1.9750933606936119,15189221.45,-63321.225999998496,227.625,0.75,0.9750125,254.625,0.625,0.75,0.159225,7,221.75,1.0,0.9666875,340.825,0.875,1.0,0.131325,3.4990000000000006
1810,SaigonCore YY-05,GenZ,Trendy,8,2.207084848798444,3322365.61,1465733.9399866671,26.5,1.5,0.9500000000000001,168.36666666666667,0.6666666666666666,0.5,0.2660666666666667,7,25.166666666666668,1.6666666666666667,0.9444499999999999,275.5,0.8333333333333334,0.5,0.2539666666666667,6.333166666666668
1811,SaigonCore YY-06,GenZ,Trendy,9,1.6826567215955952,1463744.19,-10557.019500000073,14.333333333333334,2.0,0.9333333333333332,125.96666666666665,0.6666666666666666,0.6666666666666666,0.2832666666666666,8,14.5,0.5,0.98335,157.075,0.5,0.5,0.22147499999999998,4.999500000000005
1812,SaigonCore YY-07,GenZ,Trendy,8,2.653828776842304,237847.5,-3238.844999999973,4.333333333333333,3.0,0.8999666666666667,29.099999999999998,1.0,0.0,0.5409666666666667,7,3.5,1.5,0.95,31.25,1.0,0.0,0.5,9.001000000000001
1813,SaigonCore YY-08,GenZ,Trendy,6,2.698297588352049,569277.12,249714.34323600004,10.25,3.0,0.9,165.95,0.5,0.75,0.279575,5,8.666666666666666,0.3333333333333333,0.9889,110.0,0.3333333333333333,0.6666666666666666,0.2512666666666667,6.666333333333332
1815,SaigonCore YY-10,GenZ,Trendy,6,1.9613923578610093,1138917.26,149528.39923885092,12.0,1.0,0.9666599999999999,206.4,0.6,0.6,0.18481999999999998,5,12.0,1.5,0.95,270.0,1.0,1.0,0.1099,5.000200000000006
1816,SaigonCore YY-11,GenZ,Trendy,8,2.4526523106788063,842684.84,182677.12155440002,10.2,2.0,0.9333199999999999,112.42,0.4,0.4,0.33238,7,9.0,1.5,0.95,61.25,0.75,0.25,0.3657,7.000400000000004
1817,SaigonCore YY-12,GenZ,Trendy,5,1.729843513801785,1092785.83,-3890.206669724848,4.6,1.0,0.96668,64.5,0.8,0.2,0.38886,4,4.333333333333333,1.0,0.9667,90.0,1.0,0.3333333333333333,0.30556666666666665,3.9986000000000006
1818,SaigonCore YY-13,GenZ,Trendy,8,1.556999302850571,7034847.62,67953.61307481841,182.0,0.6,0.98002,914.8,0.6,0.8,0.12327999999999999,7,178.0,1.6,0.94664,1534.98,0.8,1.0,0.12136,4.400199999999999
1819,SaigonCore YY-14,GenZ,Trendy,5,1.890133847335316,6617416.76,1235513.4691203202,116.0,1.4285714285714286,0.9523714285714285,1449.642857142857,0.8571428571428571,0.7142857142857143,0.11674285714285715,4,107.5,1.1666666666666667,0.9611000000000001,967.4166666666666,0.6666666666666666,0.8333333333333334,0.12096666666666667,5.1910952380952375
1820,SaigonCore YY-15,GenZ,Trendy,12,1.5821184115142253,242054.67,61200.777899999965,13.0,2.0,0.9333,97.5,1.0,1.0,0.2353,11,,,,,,,,4.0009999999999994
1821,SaigonCore YY-16,GenZ,Trendy,7,1.9801942789288,739780.69,-16672.43749999997,4.333333333333333,1.3333333333333333,0.9555666666666666,65.0,1.0,0.0,0.3277666666666667,6,4.5,2.0,0.93335,47.5,1.0,0.0,0.44284999999999997,6.665833333333335
1822,SaigonCore YY-17,GenZ,Trendy,6,2.3773282907473874,1003136.1,463079.634198,8.0,1.3333333333333333,0.9555666666666666,118.0,1.0,0.3333333333333333,0.3821666666666667,5,6.0,1.5,0.95,34.3,1.0,0.0,0.46875,5.666333333333338
1823,SaigonCore YY-18,GenZ,Trendy,6,2.1881731933715285,2419343.86,176037.15408700003,11.4,2.2,0.92666,77.2,0.6,0.4,0.32866,5,10.0,2.25,0.925,161.675,0.75,0.5,0.2847,8.900199999999998
1825,SaigonCore YY-20,GenZ,Trendy,6,2.184796182779405,537461.21,4418.556500000081,12.8,1.0,0.96668,159.76,0.8,0.4,0.25288,5,10.75,0.5,0.98335,76.7,0.5,0.25,0.30335,2.999100000000002
1826,SaigonCore YY-21,GenZ,Trendy,6,2.1283971903875933,3138032.84,-1918.3372262208204,31.4,4.0,0.86668,148.3,0.8,0.8,0.24910000000000002,5,30.2,1.4,0.9533200000000001,207.98000000000002,0.8,0.8,0.21425999999999998,10.799999999999997
1827,SaigonCore YY-22,GenZ,Trendy,6,2.1477876658934436,2146988.1,801876.432639,13.833333333333334,2.0,0.9333333333333332,167.38333333333333,0.8333333333333334,0.5,0.30173333333333335,5,13.333333333333334,0.6666666666666666,0.9777666666666667,87.66666666666667,0.3333333333333333,0.5,0.30905,5.333666666666669
1828,SaigonCore YY-23,GenZ,Trendy,5,2.2827651993347233,320095.26,17712.406256635444,4.0,7.0,0.7667,12.0,1.0,0.0,0.7143,4,3.0,0.0,1.0,90.0,0.0,0.0,0.25,13.998999999999999
1829,SaigonCore YY-24,GenZ,Trendy,6,1.9660197157171488,1906808.65,-7285.272718633905,11.142857142857142,1.4285714285714286,0.9523714285714285,176.81428571428572,0.5714285714285714,0.5714285714285714,0.24439999999999998,5,10.125,0.875,0.9708375,199.6875,0.625,0.75,0.1830375,4.607303571428572
1830,SaigonCore YY-25,GenZ,Trendy,6,1.9602411499685426,10385509.13,4130655.433239245,105.0,1.5714285714285714,0.9476000000000001,491.4142857142857,0.8571428571428571,0.5714285714285714,0.18132857142857145,5,101.42857142857143,2.2857142857142856,0.9238,1020.2428571428571,1.0,0.7142857142857143,0.1680142857142857,7.715142857142855
1831,SaigonCore YY-26,GenZ,Trendy,8,2.7046447071899538,2045200.83,42610.8525000002,10.0,2.75,0.908325,120.82499999999999,0.75,0.5,0.33245,7,9.8,0.8,0.97334,227.76,0.2,0.8,0.21817999999999999,7.100049999999999
1832,SaigonCore YY-27,GenZ,Trendy,9,2.038238376577472,918069.3099999999,175589.75283261537,10.5,1.0,0.96665,48.55,0.5,0.0,0.38195,8,9.333333333333334,1.0,0.9666666666666667,160.0,0.6666666666666666,0.6666666666666666,0.18916666666666668,4.0005
1833,SaigonCore YY-28,GenZ,Trendy,8,2.9225898526611993,207937.08,20331.61850571429,10.333333333333334,0.6666666666666666,0.9777999999999999,88.33333333333333,0.6666666666666666,0.6666666666666666,0.2762,7,10.0,1.5,0.95,68.55,1.0,0.0,0.31945,4.332666666666672
1836,SaigonCore YY-31,GenZ,Trendy,7,2.1122884972873344,594483.51,218405.91384069432,24.333333333333332,1.0,0.9666666666666667,184.16666666666666,0.6666666666666666,0.6666666666666666,0.2061333333333333,6,25.333333333333332,1.0,0.9666666666666667,337.1333333333333,0.6666666666666666,1.0,0.1497,4.0
1837,SaigonCore YY-32,GenZ,Trendy,8,2.446708362062753,1473910.13,11032.867007874598,32.75,0.625,0.979175,249.0875,0.5,1.0,0.1435625,7,33.857142857142854,1.2857142857142858,0.9571428571428572,460.54285714285714,0.8571428571428571,0.8571428571428571,0.12252857142857143,3.82117857142857
1838,SaigonCore YY-33,GenZ,Trendy,8,2.925731097254526,1239271.17,132569.5537073684,50.5,1.0,0.966675,568.375,0.75,1.0,0.11107500000000001,7,52.0,0.0,1.0,1097.7666666666667,0.0,1.0,0.061766666666666664,1.9997500000000015
1839,SaigonCore YY-34,GenZ,Trendy,6,2.313387546039964,283731.76,130233.98569600003,12.0,1.0,0.9666666666666667,220.0,0.6666666666666666,1.0,0.13993333333333333,5,12.0,1.0,0.9667,135.0,1.0,0.5,0.19645,3.9989999999999997
1840,SaigonCore YY-35,GenZ,Trendy,7,2.0939519866714695,781049.37,262117.53021000003,3.2,0.8,0.97332,81.6,0.4,0.2,0.315,6,3.2,1.0,0.96668,46.5,0.6,0.0,0.44428,3.600000000000002
1841,SaigonCore YY-36,GenZ,Trendy,6,2.7383256043562345,125633.27,44518.33391599999,6.0,1.25,0.958325,150.0,0.75,0.75,0.1905,5,6.0,1.0,0.9667,180.0,1.0,1.0,0.1429,4.49925
1842,SaigonCore YY-37,GenZ,Trendy,3,1.7457331657112443,57112.6,1403.6214999999993,3.0,0.0,1.0,90.0,0.0,0.0,0.25,2,,,,,,,,0.0
1843,SaigonCore YY-38,GenZ,Trendy,8,3.623454066845987,160096.67,55728.33888326319,9.0,0.5,0.98335,72.0,0.5,0.0,0.30355,7,9.0,2.0,0.9333,270.0,1.0,1.0,0.1,5.000500000000001
1844,SaigonCore YY-39,GenZ,Trendy,8,2.157872139908604,768991.16,45305.74790700004,8.0,1.25,0.95835,61.05,1.0,0.0,0.352125,7,6.666666666666667,1.3333333333333333,0.9555333333333333,61.23333333333333,0.6666666666666666,0.3333333333333333,0.3925666666666667,5.166833333333331
1845,SaigonCore YY-40,GenZ,Trendy,6,2.0354711952241518,1105311.5,399939.66191819875,24.166666666666668,2.1666666666666665,0.9277833333333333,157.71666666666667,0.8333333333333334,0.6666666666666666,0.2819833333333333,5,23.166666666666668,1.5,0.9500000000000001,169.06666666666666,0.6666666666666666,0.6666666666666666,0.2734666666666667,7.333166666666665
1846,SaigonCore YY-41,GenZ,Trendy,8,2.539842585565918,3672196.92,965403.3606839998,23.5,2.75,0.908325,125.125,0.75,0.5,0.2714,7,22.0,0.25,0.991675,325.425,0.25,0.5,0.207175,5.999999999999999
1847,SaigonCore YY-42,GenZ,Trendy,7,2.3277145898903755,881885.79,7790.023852941349,60.285714285714285,1.1428571428571428,0.9619,757.2285714285715,0.7142857142857143,1.0,0.08052857142857142,6,61.666666666666664,0.6666666666666666,0.9777833333333333,967.5,0.5,1.0,0.0525,3.61902380952381
1848,SaigonCore YY-43,GenZ,Trendy,3,1.7997939568379482,1128841.15,775.9712682927939,3.3333333333333335,1.0,0.9666666666666667,71.66666666666667,0.6666666666666666,0.16666666666666666,0.32143333333333335,2,3.0,1.0,0.96665,45.0,0.5,0.0,0.4,4.0005
1849,SaigonCore YY-44,GenZ,Trendy,3,2.6111921191517884,289223.69,-384.47500000000264,3.0,1.6666666666666667,0.9444333333333333,45.0,1.0,0.0,0.4000000000000001,2,3.0,1.0,0.9667,90.0,1.0,0.0,0.25,5.332666666666666
1850,SaigonCore YY-45,GenZ,Trendy,5,1.9810273603863227,2500261.48,523745.48312452796,26.714285714285715,1.1428571428571428,0.9619142857142856,187.67142857142858,0.8571428571428571,0.5714285714285714,0.2635,4,25.428571428571427,0.8571428571428571,0.9714428571428572,302.5285714285714,0.7142857142857143,0.5714285714285714,0.23632857142857144,3.999285714285717
1851,SaigonCore YY-46,GenZ,Trendy,5,2.3486475141447873,2940611.53,799682.2315660167,20.0,2.5,0.916675,64.7,1.0,0.25,0.370125,4,18.5,1.75,0.94165,64.675,0.75,0.25,0.361925,8.50025
1852,SaigonCore YY-47,GenZ,Trendy,8,2.0705355927276696,4824635.15,-37771.73022727282,78.875,1.625,0.9458125000000001,230.225,0.875,0.625,0.1928375,7,75.875,2.25,0.9249875000000001,320.7625,0.5,0.625,0.204225,7.750999999999996
1853,SaigonCore YY-48,GenZ,Trendy,6,2.087347399948382,3892028.5,4775.382564515858,65.5,1.0,0.96665,733.6999999999999,0.5,0.6666666666666666,0.11813333333333333,5,64.33333333333333,0.8333333333333334,0.9722333333333334,1103.9166666666667,0.6666666666666666,1.0,0.0867,3.666833333333331
1855,SaigonCore YY-50,GenZ,Trendy,8,1.7183434449634605,1315486.87,-19919.97244366177,19.0,1.3333333333333333,0.95555,228.16666666666666,0.8333333333333334,1.0,0.15001666666666666,7,18.666666666666668,0.5,0.9833333333333334,282.01666666666665,0.3333333333333333,0.8333333333333334,0.1273,3.666833333333331
1856,SaigonCore YY-51,GenZ,Trendy,8,2.737780801623962,161530.85,23491.951625,4.666666666666667,1.3333333333333333,0.9555666666666666,68.0,1.0,0.3333333333333333,0.4074333333333333,7,4.0,1.0,0.9666666666666667,80.0,0.6666666666666666,0.3333333333333333,0.29523333333333335,4.666333333333336
1857,SaigonCore YY-52,GenZ,Trendy,12,1.0,5789.16,-897.1282155348836,6.0,1.0,0.9667,90.0,1.0,0.0,0.25,11,,,,,,,,1.9989999999999999
1858,SaigonCore YY-53,GenZ,Trendy,3,1.4008786331875127,192961.07,12606.098210000036,3.0,1.5,0.95,67.5,1.0,0.0,0.325,2,,,,,,,,3.0000000000000013
1859,SaigonCore YY-54,GenZ,Trendy,8,3.316878515056405,4311924.05,633307.3109838387,134.75,3.25,0.89165,429.325,1.0,0.75,0.208775,7,142.33333333333334,1.0,0.9666833333333334,2037.6499999999999,0.8333333333333334,1.0,0.0798,8.499999999999995
1860,SaigonCore YY-55,GenZ,Trendy,3,1.667289489340866,569793.0,205835.32332300002,5.0,1.3333333333333333,0.9555333333333333,91.66666666666667,0.6666666666666666,0.3333333333333333,0.2758,2,3.0,1.0,0.9667,90.0,1.0,0.0,0.25,4.666333333333332
1861,SaigonCore YY-56,GenZ,Trendy,8,3.0009639182677144,236493.08000000002,74173.38444799998,17.0,1.25,0.958325,276.25,0.75,0.75,0.131775,7,15.5,0.5,0.98335,105.0,0.5,0.5,0.225,3.499750000000002
1862,SaigonCore YY-57,GenZ,Trendy,9,1.6822602186369415,1001261.72,275266.21462089627,24.25,1.0,0.966675,351.425,0.75,0.75,0.1336,8,24.666666666666668,1.0,0.9666666666666667,575.2333333333333,0.6666666666666666,0.8333333333333334,0.08738333333333333,3.9997500000000015
1863,BambooCraft UM-01,Streetwear,Balanced,6,2.4330661121384316,7303053.44,2343478.707195,9.666666666666666,3.0,0.9,23.7,1.0,0.0,0.564,5,8.333333333333334,0.3333333333333333,0.9889,36.5,0.3333333333333333,0.0,0.46270000000000006,6.666333333333332
1864,BambooCraft UM-02,Streetwear,Balanced,8,1.7748665977538003,518538.87,176367.1779950943,3.0,2.0,0.9333,18.0,1.0,0.0,0.625,7,3.0,2.0,0.9333,45.0,1.0,0.0,0.4,8.001999999999999
1866,BambooCraft UM-04,Streetwear,Balanced,3,1.8616031461676101,4449809.97,1196191.6070508622,6.0,1.0,0.9666666666666667,71.5,0.6666666666666666,0.3333333333333333,0.32676666666666665,2,5.666666666666667,1.3333333333333333,0.9555666666666666,125.0,1.0,0.6666666666666666,0.2416666666666667,4.666333333333336
1868,BambooCraft UM-06,Streetwear,Balanced,9,1.5394782958779332,6868419.95,-20964.71613404836,21.5,1.0,0.96665,80.75,0.5,0.0,0.27275,8,30.0,0.0,1.0,81.8,0.0,0.0,0.2683,2.0004999999999997
1869,BambooCraft UM-07,Streetwear,Balanced,8,1.0,79831.5,28157.990909999993,3.0,0.0,1.0,90.0,0.0,0.0,0.25,7,,,,,,,,0.0
1870,BambooCraft UM-08,Streetwear,Balanced,7,2.2626686331348704,1910314.81,42598.759983606484,26.666666666666668,1.3333333333333333,0.9555333333333333,450.0,0.6666666666666666,0.6666666666666666,0.11706666666666667,6,28.0,0.0,1.0,140.0,0.0,1.0,0.1765,2.6673333333333327
1871,BambooCraft UM-09,Streetwear,Balanced,9,2.675219073270751,2311262.11,835067.8316220869,4.0,3.0,0.9,52.5,0.5,0.0,0.45835,8,4.0,4.0,0.8667,15.0,1.0,0.0,0.6667,13.998999999999999
1872,BambooCraft UM-10,Streetwear,Balanced,5,3.2181628480152873,1681223.56,459373.8221416977,7.0,0.5,0.98335,56.0,0.5,0.0,0.35835,4,6.5,1.5,0.95,97.5,1.0,0.5,0.2361,3.999500000000003
1873,BambooCraft UM-11,Streetwear,Balanced,9,2.1199413370666704,873341.94,18502.920954545472,4.0,0.5,0.98335,75.0,0.5,0.5,0.35,8,3.0,2.0,0.9333,45.0,1.0,0.0,0.4,5.000500000000001
1875,BambooCraft UM-13,Streetwear,Balanced,6,1.6223528048856988,21049804.64,3177204.5766926045,44.4,0.8,0.97334,116.85999999999999,0.6,0.6,0.23998,5,42.2,0.6,0.98002,142.45999999999998,0.6,0.8,0.21006,2.799200000000001
1876,BambooCraft UM-14,Streetwear,Balanced,4,1.9985049540120137,527007.2,-10100.193454545388,6.0,2.0,0.9333,90.0,1.0,0.0,0.25,3,6.0,1.0,0.9667,180.0,1.0,1.0,0.1429,5.999999999999999
1878,BambooCraft UM-16,Streetwear,Balanced,9,2.004300366773124,6045582.01,1202188.7056737554,17.0,1.8,0.9400000000000001,205.16,1.0,0.6,0.2492,8,16.4,1.4,0.9533400000000001,163.57999999999998,1.0,0.4,0.23232,6.3997999999999955
1879,BambooCraft UM-17,Streetwear,Balanced,5,1.6734644325187265,16893611.2,-568911.349594595,50.666666666666664,1.0,0.9666666666666667,209.70000000000002,0.6666666666666666,0.3333333333333333,0.26563333333333333,4,48.0,0.6666666666666666,0.9777666666666667,96.89999999999999,0.3333333333333333,0.3333333333333333,0.27623333333333333,3.333666666666666
1880,BambooCraft UM-18,Streetwear,Balanced,9,2.772408095182022,1022804.92,427921.848217,3.0,0.0,1.0,67.5,0.0,0.0,0.325,8,3.0,1.0,0.9667,67.5,1.0,0.0,0.325,1.9989999999999999
1881,BambooCraft UM-19,Streetwear,Balanced,5,2.051576572085547,4976887.56,1666427.3693388167,10.75,0.75,0.975,213.125,0.5,0.5,0.266125,4,11.0,1.0,0.9666599999999999,158.66,0.6,0.6,0.25318,3.5002000000000053
1883,BambooCraft UC-02,Streetwear,Everyday,5,1.576440367870089,2004912.1199999999,-11117.595567567561,6.333333333333333,0.0,1.0,98.33333333333333,0.0,0.3333333333333333,0.28096666666666664,4,6.333333333333333,0.6666666666666666,0.9777666666666667,131.66666666666666,0.3333333333333333,0.6666666666666666,0.24910000000000002,1.3336666666666663
1884,BambooCraft UC-03,Streetwear,Everyday,5,1.8669980508151682,26392853.65,2896068.513789029,88.9,1.3,0.9566600000000001,476.82,0.6,0.8,0.15321,4,86.6,1.4,0.9533400000000001,537.62,1.0,0.8,0.15043,5.399999999999995
1885,BambooCraft UC-04,Streetwear,Everyday,8,1.2650731898390162,82716.4,14700.81123999998,3.0,2.0,0.9333,45.0,1.0,0.0,0.4,7,,,,,,,,4.0009999999999994
1886,BambooCraft UC-05,Streetwear,Everyday,6,2.3380486989992137,3524120.47,570946.4466008423,14.75,1.0,0.96665,133.65,0.5,0.75,0.22617500000000001,5,14.0,0.5,0.98335,196.25,0.5,0.75,0.155675,3.0000000000000013
1888,BambooCraft UC-07,Streetwear,Everyday,4,1.581481674746284,411065.25,19114.595267999972,,,,,,,,3,6.0,1.0,0.96665,120.0,0.5,0.5,0.23809999999999998,2.0004999999999997
1889,BambooCraft UC-08,Streetwear,Everyday,5,2.3465499859187857,14265779.89,-166270.29661538187,37.5,1.5,0.95,164.05,1.0,0.625,0.25045,4,36.125,2.0,0.9333375,171.1,0.5,0.625,0.27115,6.999875
1891,BambooCraft UC-10,Streetwear,Everyday,7,2.756033125065769,522761.83,178808.79009399994,12.0,1.5,0.95,225.0,1.0,0.5,0.16344999999999998,6,,,,,,,,3.0000000000000013
1892,BambooCraft UC-11,Streetwear,Everyday,6,2.0102515647896877,20662950.91,-520413.17472784483,65.33333333333333,1.8888888888888888,0.9370555555555556,407.17777777777775,0.6666666666666666,0.7777777777777778,0.17858888888888888,5,63.333333333333336,1.0,0.9666666666666666,563.8444444444444,0.6666666666666666,0.7777777777777778,0.1816111111111111,5.777222222222223
1893,BambooCraft UC-12,Streetwear,Everyday,10,2.4134068763061296,2036345.93,253438.04011873662,4.25,1.5,0.950025,75.0,1.0,0.25,0.3631,9,4.5,1.0,0.96665,85.0,0.5,0.5,0.2875,4.99975
1894,BambooCraft UC-13,Streetwear,Everyday,12,1.4294141942321423,2242945.14,915011.8438559998,24.0,0.6666666666666666,0.9777666666666667,400.0,0.3333333333333333,1.0,0.10563333333333334,11,23.666666666666668,1.0,0.9666666666666667,556.6666666666666,0.6666666666666666,1.0,0.06513333333333333,3.333666666666666
1895,BambooCraft UC-14,Streetwear,Everyday,9,2.549297640935612,1313445.71,54568.502914634075,23.0,2.0,0.9333,76.7,1.0,0.0,0.2812,8,22.0,0.0,1.0,110.0,0.0,1.0,0.2143,4.0009999999999994
1896,BambooCraft UC-15,Streetwear,Everyday,5,2.3702093567062876,963136.57,155950.084776,27.0,0.0,1.0,90.0,0.0,0.0,0.25,4,26.0,0.0,1.0,97.5,0.0,1.0,0.2353,0.0
1897,BambooCraft UC-16,Streetwear,Everyday,9,1.86024534145973,3884965.88,1525704.58733031,13.5,1.5,0.95,246.7,0.5,0.5,0.25365,8,13.2,2.2,0.92666,185.04000000000002,0.6,0.6,0.252,7.4002
1898,BambooCraft UC-17,Streetwear,Everyday,5,1.8877357216945287,3664563.5300000003,-68645.62160344828,3.8,0.8,0.97334,74.0,0.6,0.2,0.30904,4,3.8333333333333335,1.0,0.9666833333333332,79.16666666666667,0.8333333333333334,0.5,0.32143333333333335,3.599300000000004
1899,BambooCraft UC-18,Streetwear,Everyday,5,2.2487736509567404,2478427.75,-62589.951746267965,9.0,1.0,0.966675,159.0,0.75,0.75,0.2197,4,7.5,2.5,0.91665,85.7,1.0,0.5,0.375,7.000250000000003
1901,BambooCraft UC-20,Streetwear,Everyday,10,1.4959115992213783,427411.62,13594.441500000019,3.0,1.0,0.9667,22.5,1.0,0.0,0.5714,9,3.0,1.0,0.9667,45.0,1.0,0.0,0.4,3.9979999999999993
1902,BambooCraft UC-21,Streetwear,Everyday,7,1.0,38639.48,6064.490840000002,3.0,1.0,0.9667,90.0,1.0,0.0,0.25,6,,,,,,,,1.9989999999999999
1903,BambooCraft UC-22,Streetwear,Everyday,8,3.503913079389864,1039630.0700000001,24161.70350000018,21.0,0.0,1.0,78.8,0.0,0.0,0.2759,7,20.0,2.0,0.9333,362.5,1.0,1.0,0.14275,4.0009999999999994
1905,BambooCraft UC-24,Streetwear,Everyday,4,2.51856465308321,15707416.33,3200389.7528056344,116.625,0.875,0.9708375,1024.075,0.625,1.0,0.0865625,3,115.4,1.2,0.96,1001.04,0.8,1.0,0.045,4.149875000000001
