product_id,product_name,category,segment,peak_month,revenue_peak_month,units,gross_margin_peak_month,avg_month_revenue,peak_season_index,revenue_total,gross_margin_total,promo_revenue_share,return_rate_qty,avg_rating,n_reviews
1717,NamStyle YY-28,GenZ,Trendy,2,13696.439999999999,6,3734.4510960000007,11120.163333333332,1.2316761534377942,33360.49,8455.517740000003,0.0,0.13333333333333333,3.5,2.0
1720,NamStyle YY-31,GenZ,Trendy,5,109286.29,31,40517.03721699999,56694.44666666667,1.9276365927432983,510250.02,161967.03009899997,0.4960215386174801,0.006369426751592357,4.25,8.0
1722,NamStyle YY-33,GenZ,Trendy,8,243725.89,253,118375.03637473374,104749.74916666666,2.3267443782820836,1256996.99,569796.8556986391,0.3542378967828714,0.01946647440519106,3.6382978723404253,47.0
1725,NamStyle YY-36,GenZ,Trendy,8,20688.64,13,1634.1955000000034,14287.748571428572,1.4479986049986482,100014.24,1810.5645000000156,0.20620963574786952,0.04477611940298507,5.0,1.0
1726,SaigonCore MA-01,Casual,All-weather,5,38171.35,7,14644.795563999996,34585.92333333333,1.1036672241510201,103757.76999999999,33178.10669199999,0.31827977798674745,0.0,,
1727,SaigonCore MA-02,Casual,All-weather,12,63856.880000000005,8,37.97576000001209,61820.695,1.0329369477324706,123641.39,3980.944550000022,0.9191221483356019,0.2,,
1728,SaigonCore MA-03,Casual,All-weather,5,102728.95999999999,17,21885.58178155172,58495.898888888885,1.7561737139065152,526463.09,84202.2562167241,0.3295559808380869,0.010752688172043012,4.0,3.0
1729,SaigonCore MA-04,Casual,All-weather,7,42251.55,9,-1489.3837679999979,26274.43,1.6080862648590284,105097.72,7895.644960000007,0.4020215662147571,0.0,5.0,1.0
1730,SaigonCore MA-05,Casual,All-weather,8,124551.5,13,44869.62547478262,68252.4975,1.8248636249537975,546019.98,178257.48219130436,0.26690508651350087,0.0,4.5,2.0
1731,SaigonCore MA-06,Casual,All-weather,3,44882.450000000004,8,15480.415520000004,30982.183333333334,1.4486535541125518,92946.55,30467.22673000001,0.10036241259089229,0.058823529411764705,3.0,1.0
1732,SaigonCore RP-01,Outdoor,Activewear,9,48493.51,10,-2373.004999999999,48493.51,1.0,48493.51,-2373.004999999999,1.0,0.5,,
1733,SaigonCore RP-02,Outdoor,Activewear,9,57868.62,12,10283.262936000006,57868.62,1.0,57868.62,10283.262936000006,1.0,0.25,,
1734,SaigonCore RP-03,Outdoor,Activewear,8,70861.51,13,22865.332770999983,43670.045,1.6226571325951231,87340.09,28267.871871999978,0.0,0.0,,
1735,SaigonCore RP-04,Outdoor,Activewear,8,91090.22,17,35401.762868000005,91090.22,1.0,91090.22,35401.762868000005,0.0,0.0,,
1740,SaigonCore RP-09,Outdoor,Activewear,6,199595.99,38,70275.635165,108450.7675,1.8404294833598112,1301409.21,413182.5623175,0.4151417984816628,0.007662835249042145,4.4,5.0
1741,SaigonCore RP-10,Outdoor,Activewear,12,193169.71,44,-33166.630999999994,95008.01166666667,2.03319390240195,1140096.1400000001,-27593.619249999945,0.3778841756275045,0.004405286343612335,3.8333333333333335,6.0
1742,SaigonCore RP-11,Outdoor,Activewear,10,76539.45999999999,22,20650.164538,38599.51571428571,1.9829124429059268,270196.61,66962.80832,0.12309095957939663,0.0375,4.0,1.0
1743,SaigonCore RP-12,Outdoor,Activewear,6,83786.7,24,8374.293839999997,37494.280000000006,2.2346528590494334,262459.95999999996,20511.82356999999,0.09492964183946383,0.012987012987012988,4.6,5.0
1744,SaigonCore RP-13,Outdoor,Activewear,3,109813.69,23,-4188.85829310344,61414.325,1.7880794098119617,491314.6,-29131.816120689633,0.5300885216926181,0.0,4.6,5.0
1745,SaigonCore RP-14,Outdoor,Activewear,11,129440.11,28,23115.64637820689,51872.18125,2.4953666277529054,414977.45,80814.85004579308,0.4657151370514229,0.0,3.625,8.0
1749,SaigonCore UM-01,Streetwear,Balanced,10,212609.31,30,22304.567915454565,81638.00749999999,2.60429322702419,979656.09,28132.379577272834,0.3842410044120687,0.03333333333333333,3.3333333333333335,6.0
1750,SaigonCore UM-02,Streetwear,Balanced,8,29847.9,6,12206.176950000001,17337.43,1.721587340222859,69349.72,28185.699549999998,0.0,0.0,4.0,1.0
1751,SaigonCore UM-03,Streetwear,Balanced,3,319679.28,43,54022.668695999986,156185.34818181818,2.046794297425746,1718038.83,358865.4698399999,0.26389260945865817,0.01818181818181818,3.8333333333333335,6.0
1752,SaigonCore UM-04,Streetwear,Balanced,6,364778.07,37,21500.933181818196,199827.57,1.8254641739375603,2198103.27,-177003.4063636363,0.32508073653882513,0.03515625,3.5555555555555554,9.0
1755,SaigonCore UR-01,Streetwear,Standard,5,205935.37,33,44011.76477200002,106026.73181818183,1.9422966875291867,1166294.05,175125.31496800008,0.32253902864376266,0.024752475247524754,4.166666666666667,6.0
1756,SaigonCore UR-02,Streetwear,Standard,12,72508.79000000001,16,-13579.449999999992,23609.520000000004,3.0711674782037073,94438.08,-13172.21999999999,0.8205109633740965,0.0,,
1757,SaigonCore UR-03,Streetwear,Standard,4,149319.76,24,56056.43554197013,71006.50125,2.102902654987525,568052.01,175568.852905791,0.43939427307017187,0.039603960396039604,3.4285714285714284,7.0
1759,SaigonCore UR-05,Streetwear,Standard,12,21206.91,5,-3958.555243902437,21206.91,1.0,21206.91,-3958.555243902437,1.0,0.0,,
1760,SaigonCore UR-06,Streetwear,Standard,5,100340.47999999998,12,26603.69491999998,54434.89833333334,1.8433116084017054,326609.39,86964.83848999997,0.045996962916467286,0.05128205128205128,4.5,2.0
1762,SaigonCore UR-08,Streetwear,Standard,11,101581.73000000001,20,-3121.5699999999924,51775.458,1.9619668067446165,517754.58,-52878.405,0.3398601321884975,0.07339449541284404,4.0,4.0
1763,SaigonCore UR-09,Streetwear,Standard,4,263393.55,49,-3989.2477718446153,114471.82500000001,2.3009465429593696,1373661.9000000001,-77844.71647572791,0.4724577932896006,0.03383458646616541,3.7,10.0
1764,SaigonCore UR-10,Streetwear,Standard,3,91323.91,15,10323.412659999987,53900.871999999996,1.6942937398118534,269504.36,26502.867979999974,0.6441092084744009,0.0,4.5,2.0
1765,SaigonCore UR-11,Streetwear,Standard,8,38473.57,24,-12505.656064516133,24332.738,1.5811443003249366,243327.38,-11568.750322580669,0.2877058471594935,0.025,3.8,5.0
1766,SaigonCore UE-01,Streetwear,Performance,3,705543.63,83,273620.53773876926,308157.87916666665,2.2895524589796645,3697894.55,1330123.38158,0.29051683207137424,0.03296703296703297,3.5714285714285716,14.0
1767,SaigonCore UE-02,Streetwear,Performance,12,221574.0,22,67870.53208199996,101741.572,2.1778118388027266,508707.86000000004,187327.88162599993,0.29587905325465186,0.13043478260869565,4.5,2.0
1768,SaigonCore UE-03,Streetwear,Performance,10,229074.56,21,11652.078500000018,111834.55833333333,2.0483342842667818,1342014.7,-24640.89799999993,0.24248529468417895,0.022727272727272728,3.4,5.0
1769,SaigonCore UE-04,Streetwear,Performance,7,69708.45,7,-11563.660499999998,30727.483333333334,2.268602646165295,92182.45,-12310.263499999997,0.8651212893560543,0.0,3.0,1.0
1770,SaigonCore UE-05,Streetwear,Performance,9,61295.340000000004,9,23080.456839000002,40720.508,1.505269531509774,203602.54,76219.59612999999,0.7709213254412247,0.0,,
1771,SaigonCore UE-06,Streetwear,Performance,5,157571.92,15,43565.32166499999,81478.83333333333,1.9339000517516822,733309.5,170876.94821399992,0.29878622873425204,0.013513513513513514,4.6,5.0
1772,SaigonCore UE-07,Streetwear,Performance,6,314887.89,41,98992.79435999999,120978.34499999999,2.6028450794230986,1451740.14,424922.00219999993,0.26589682916668544,0.010256410256410256,5.0,2.0
1773,SaigonCore UE-08,Streetwear,Performance,5,242836.49,18,100906.174928,154691.126,1.569815258827452,1546911.26,584939.124512,0.3332445003988141,0.03278688524590164,4.4,5.0
1774,SaigonCore UE-09,Streetwear,Performance,5,402444.12,39,56623.957598999994,166148.53818181818,2.422194768632878,1827633.92,160603.39355415385,0.27521583206334893,0.06382978723404255,4.333333333333333,3.0
1775,SaigonCore UE-10,Streetwear,Performance,4,275049.35,34,21350.385907999975,125001.87416666666,2.20036180924194,1500022.49,104678.18749399988,0.2142881671060812,0.03208556149732621,4.4,5.0
1777,SaigonCore UE-12,Streetwear,Performance,3,195441.41,28,12020.317735172432,68698.08444444445,2.8449324545293804,618282.76,41816.470024827635,0.35708496869619977,0.07954545454545454,,
1778,SaigonCore UE-13,Streetwear,Performance,6,376085.1,46,173010.09501428573,200133.8075,1.8791682659612619,2401605.69,1037471.4173785716,0.2592677235037697,0.038834951456310676,4.3125,16.0
1779,SaigonCore UE-14,Streetwear,Performance,4,159059.29,18,43535.07212799998,76296.66,2.0847477464937523,457779.96,136879.35479999994,0.2537982003406178,0.04,4.0,2.0
1780,SaigonCore UE-15,Streetwear,Performance,5,122738.18,7,20625.15969000001,85672.86285714286,1.4326377794175331,599710.04,59969.78979000005,0.33350930726455735,0.0,4.0,2.0
1781,SaigonCore UE-16,Streetwear,Performance,2,243759.62,35,30508.945100652178,97706.26666666666,2.4948207348010434,1172475.2,100128.94907756528,0.14874361521676538,0.005681818181818182,3.6666666666666665,9.0
1782,SaigonCore UE-17,Streetwear,Performance,7,147496.03,29,45653.721162999995,79238.59166666666,1.8614166014014006,950863.1,336297.443225,0.5058896911658471,0.02857142857142857,4.0,11.0
1783,SaigonCore UE-18,Streetwear,Performance,4,89369.11,13,372.62856250000186,44705.844,1.9990475965513592,223529.22,11306.841187500015,0.6175358639912938,0.0,,
1784,SaigonCore UE-19,Streetwear,Performance,2,27804.16,4,4990.6730800000005,27804.16,1.0,27804.16,4990.6730800000005,0.0,0.0,,
1785,SaigonCore UE-20,Streetwear,Performance,1,18447.34,2,504.3100000000013,18447.34,1.0,18447.34,504.3100000000013,0.0,0.0,,
1786,SaigonCore UE-21,Streetwear,Performance,8,590144.18,95,-115764.90931967745,279630.4991666667,2.110442822791871,3355565.99,-77381.37069148403,0.3621441341405418,0.021645021645021644,4.0625,16.0
1788,SaigonCore UE-23,Streetwear,Performance,5,42946.74,6,3667.2479999999996,42946.74,1.0,42946.74,3667.2479999999996,0.0,0.0,,
1789,SaigonCore UE-24,Streetwear,Performance,10,570374.34,50,166529.09675625,219257.12000000002,2.601394837257736,2411828.32,578370.9156733749,0.32955140438851804,0.030837004405286344,4.142857142857143,7.0
1790,SaigonCore UE-25,Streetwear,Performance,10,149558.63,29,13538.461730000003,71585.44,2.089232531084533,859025.28,-8689.586549999956,0.31722539061947047,0.0,2.6666666666666665,3.0
1792,SaigonCore UE-27,Streetwear,Performance,7,115465.0,12,21643.05262,115465.0,1.0,115465.0,21643.05262,1.0,0.0,,
1793,SaigonCore UE-28,Streetwear,Performance,6,74533.92,12,27290.955840000002,31266.494,2.383827236913739,156332.47,57909.628000000004,0.4439929849505992,0.08,,
1795,SaigonCore UC-01,Streetwear,Everyday,5,245963.16999999998,36,46749.54952000002,78258.00666666665,3.142977702558401,704322.06,62411.50512000009,0.4194039016753216,0.0,3.8,5.0
1796,SaigonCore UC-02,Streetwear,Everyday,10,107990.86000000002,12,23282.655160000002,60150.416000000005,1.7953468517989968,601504.16,100313.94802999997,0.17882403340319372,0.09859154929577464,1.6666666666666667,3.0
1797,SaigonCore UC-03,Streetwear,Everyday,7,248835.69,46,76586.63406631583,88085.707,2.8249269770860783,880857.07,270496.2848436844,0.23768495154384128,0.08588957055214724,4.0,1.0
1798,SaigonCore UC-04,Streetwear,Everyday,1,177234.25,21,51410.99649999998,91874.93363636364,1.9290816655333243,1010624.27,249693.1654999999,0.3166948088432509,0.015748031496062992,4.2,5.0
1800,SaigonCore UC-06,Streetwear,Everyday,4,272387.25,37,4084.488000000052,124930.29363636364,2.180313854002788,1374233.23,-54297.69199999969,0.3126788674728816,0.06598984771573604,3.6666666666666665,3.0
1801,SaigonCore UC-07,Streetwear,Everyday,3,230726.62,26,46226.36329677416,93707.46222222221,2.462201136691166,843367.16,105366.1331870966,0.40905841057410863,0.0,5.0,2.0
1803,SaigonCore UC-09,Streetwear,Everyday,5,94982.98000000001,18,16336.47387999999,94982.98000000001,1.0,94982.98000000001,16336.47387999999,0.0,0.0,,
1804,SaigonCore UC-10,Streetwear,Everyday,4,155607.12,20,40664.06474594595,76223.39222222223,2.041461491852027,686010.53,174513.93411945947,0.3680231992940399,0.033707865168539325,,
1805,SaigonCore UC-11,Streetwear,Everyday,10,86781.8,16,35387.55248,37140.97900000001,2.3365512255344694,371409.79000000004,140135.67615999997,0.37653337032392165,0.0,4.666666666666667,3.0
1807,SaigonCore YY-02,GenZ,Trendy,4,168038.11,81,7908.174495999993,63194.29083333333,2.659071061390316,758331.49,28850.67270399996,0.23098399883143453,0.016260162601626018,3.9285714285714284,14.0
1808,SaigonCore YY-03,GenZ,Trendy,6,47058.19,34,9983.749282000004,23696.492499999997,1.9858715377391827,284357.91,46645.31951400003,0.37279490484368805,0.03669724770642202,3.375,8.0
1809,SaigonCore YY-04,GenZ,Trendy,8,2500010.87,924,112925.93900000023,1265768.4541666668,1.9750933606936119,15189221.45,-63321.225999998496,0.312863765640865,0.029132791327913278,3.884259259259259,216.0
1810,SaigonCore YY-05,GenZ,Trendy,8,611061.9,184,288778.6667146667,276863.80083333334,2.207084848798444,3322365.61,1465733.9399866671,0.306594216161538,0.03018867924528302,4.114285714285714,35.0
1811,SaigonCore YY-06,GenZ,Trendy,9,205248.25,83,-8306.724500000011,121978.6825,1.6826567215955952,1463744.19,-10557.019500000073,0.39603825857030384,0.0506108202443281,3.8636363636363638,22.0
1812,SaigonCore YY-07,GenZ,Trendy,8,70134.06,64,3049.1640000000043,26427.5,2.653828776842304,237847.5,-3238.844999999973,0.302088102670829,0.030434782608695653,3.9285714285714284,14.0
1813,SaigonCore YY-08,GenZ,Trendy,6,128006.59,77,58300.261924000006,47439.76,2.698297588352049,569277.12,249714.34323600004,0.287177903794904,0.0169971671388102,3.923076923076923,13.0
1815,SaigonCore YY-10,GenZ,Trendy,6,203078.51,52,35494.729024170185,103537.93272727272,1.9613923578610093,1138917.26,149528.39923885092,0.3281484732262289,0.04560260586319218,3.9166666666666665,12.0
1816,SaigonCore YY-11,GenZ,Trendy,8,172234.41,78,44807.1772308,70223.73666666666,2.4526523106788063,842684.84,182677.12155440002,0.34753450649474127,0.054455445544554455,3.9166666666666665,12.0
1817,SaigonCore YY-12,GenZ,Trendy,5,157529.04,58,6801.053917431182,91065.48583333334,1.729843513801785,1092785.83,-3890.206669724848,0.31824759294325766,0.03317535545023697,3.55,20.0
1818,SaigonCore YY-13,GenZ,Trendy,8,912771.07,363,45195.58989233587,586237.3016666666,1.556999302850571,7034847.62,67953.61307481841,0.22896030262557415,0.030874785591766724,3.8857142857142857,105.0
1819,SaigonCore YY-14,GenZ,Trendy,5,1042316.95,330,232823.74763432346,551451.3966666666,1.890133847335316,6617416.76,1235513.4691203202,0.260616594442814,0.049225159525979945,3.808988764044944,89.0
1820,SaigonCore YY-15,GenZ,Trendy,12,54708.45,15,7115.320499999989,34579.23857142857,1.5821184115142253,242054.67,61200.777899999965,0.40905688785099664,0.0,4.5,2.0
1821,SaigonCore YY-16,GenZ,Trendy,7,133173.59,39,-7310.562249999995,67252.79,1.9801942789288,739780.69,-16672.43749999997,0.4184579892183994,0.04285714285714286,3.5,6.0
1822,SaigonCore YY-17,GenZ,Trendy,6,216798.53,52,102640.252676,91194.1909090909,2.3773282907473874,1003136.1,463079.634198,0.37410591643546676,0.036585365853658534,3.642857142857143,14.0
1823,SaigonCore YY-18,GenZ,Trendy,6,481267.58,88,49296.048008000005,219940.3509090909,2.1881731933715285,2419343.86,176037.15408700003,0.2389638651861584,0.0262582056892779,4.181818181818182,22.0
1825,SaigonCore YY-20,GenZ,Trendy,6,97853.6,83,3519.8255000000167,44788.434166666666,2.184796182779405,537461.21,4418.556500000081,0.2454634447014325,0.04051172707889126,3.6470588235294117,17.0
1826,SaigonCore YY-21,GenZ,Trendy,6,556581.6900000001,219,4696.210214653009,261502.7366666667,2.1283971903875933,3138032.84,-1918.3372262208204,0.281345118109089,0.03290529695024077,4.05,40.0
1827,SaigonCore YY-22,GenZ,Trendy,6,384272.88,131,148383.149847,178915.67500000002,2.1477876658934436,2146988.1,801876.432639,0.2977308118289058,0.03748326639892905,4.0,22.0
1828,SaigonCore YY-23,GenZ,Trendy,5,91337.79000000001,26,10286.715800747646,40011.9075,2.2827651993347233,320095.26,17712.406256635444,0.2940956389044936,0.010309278350515464,4.2,5.0
1829,SaigonCore YY-24,GenZ,Trendy,6,312401.95,81,10176.593781268326,158900.72083333333,1.9660197157171488,1906808.65,-7285.272718633905,0.3697643809199208,0.07017543859649122,3.526315789473684,19.0
1830,SaigonCore YY-25,GenZ,Trendy,6,1696508.53,466,705766.9179366037,865459.0941666667,1.9602411499685426,10385509.13,4130655.433239245,0.27407190002633985,0.03704962610469069,4.08421052631579,95.0
1831,SaigonCore YY-26,GenZ,Trendy,8,460961.8,106,23282.34100000003,170433.4025,2.7046447071899538,2045200.83,42610.8525000002,0.20631969428645303,0.024742268041237112,4.076923076923077,13.0
1832,SaigonCore YY-27,GenZ,Trendy,9,170113.1,43,28844.865671692307,83460.84636363636,2.038238376577472,918069.3099999999,175589.75283261537,0.4711792511613312,0.0,4.166666666666667,6.0
1833,SaigonCore YY-28,GenZ,Trendy,8,60771.479999999996,43,9714.29744142857,20793.708,2.9225898526611993,207937.08,20331.61850571429,0.37003457969112585,0.0189873417721519,3.0,5.0
1836,SaigonCore YY-31,GenZ,Trendy,7,104643.39,67,34845.05497874383,49540.2925,2.1122884972873344,594483.51,218405.91384069432,0.19474536812635895,0.027700831024930747,4.583333333333333,12.0
1837,SaigonCore YY-32,GenZ,Trendy,8,300519.02,157,13429.357137795389,122825.84416666668,2.446708362062753,1473910.13,11032.867007874598,0.249606683957047,0.04625,3.875,32.0
1838,SaigonCore YY-33,GenZ,Trendy,8,302147.85,84,43917.47286505262,103272.59749999999,2.925731097254526,1239271.17,132569.5537073684,0.25949682989881867,0.044444444444444446,3.7058823529411766,17.0
1839,SaigonCore YY-34,GenZ,Trendy,6,72931.28,23,36155.77157300001,31525.751111111113,2.313387546039964,283731.76,130233.98569600003,0.30507991068747464,0.052083333333333336,5.0,3.0
1840,SaigonCore YY-35,GenZ,Trendy,7,136289.99,38,42388.03803800001,65087.4475,2.0939519866714695,781049.37,262117.53021000003,0.3892983615107455,0.004761904761904762,4.428571428571429,7.0
1841,SaigonCore YY-36,GenZ,Trendy,6,34402.479999999996,20,12179.20984,12563.327,2.7383256043562345,125633.27,44518.33391599999,0.29165498916011656,0.0684931506849315,3.5,4.0
1842,SaigonCore YY-37,GenZ,Trendy,3,24925.84,8,1469.4279999999999,14278.15,1.7457331657112443,57112.6,1403.6214999999993,0.17926341998087988,0.0,,
1843,SaigonCore YY-38,GenZ,Trendy,8,52736.630000000005,31,19722.157912052644,14554.24272727273,3.623454066845987,160096.67,55728.33888326319,0.28609820554044,0.05102040816326531,3.3333333333333335,3.0
1844,SaigonCore YY-39,GenZ,Trendy,8,138282.05,68,14325.858508000005,64082.59666666667,2.157872139908604,768991.16,45305.74790700004,0.24584791065738648,0.007556675062972292,4.363636363636363,11.0
1845,SaigonCore YY-40,GenZ,Trendy,6,187485.81,159,70536.77740875246,92109.29166666667,2.0354711952241518,1105311.5,399939.66191819875,0.266714351565147,0.043795620437956206,3.9743589743589745,39.0
1846,SaigonCore YY-41,GenZ,Trendy,8,777233.51,139,228772.42436599996,306016.41,2.539842585565918,3672196.92,965403.3606839998,0.24520644443000078,0.027696793002915453,3.7241379310344827,29.0
1847,SaigonCore YY-42,GenZ,Trendy,7,186616.22,129,-4824.109088235258,80171.43545454546,2.3277145898903755,881885.79,7790.023852941349,0.23151768892885777,0.027164685908319185,3.88,25.0
1848,SaigonCore YY-43,GenZ,Trendy,3,169306.78999999998,39,7562.150402439033,94070.09583333333,1.7997939568379482,1128841.15,775.9712682927939,0.3140689724147636,0.014705882352941176,3.875,8.0
1849,SaigonCore YY-44,GenZ,Trendy,3,83913.18,31,2296.333499999999,32135.965555555555,2.6111921191517884,289223.69,-384.47500000000264,0.2516892029141873,0.1,3.6666666666666665,3.0
1850,SaigonCore YY-45,GenZ,Trendy,5,412757.2,214,100137.52274105616,208355.12333333332,1.9810273603863227,2500261.48,523745.48312452796,0.2540181357351472,0.027346637102734665,3.7288135593220337,59.0
1851,SaigonCore YY-46,GenZ,Trendy,5,575538.33,147,176151.7730586351,245050.96083333332,2.3486475141447873,2940611.53,799682.2315660167,0.28936232185690985,0.030456852791878174,3.5384615384615383,26.0
1852,SaigonCore YY-47,GenZ,Trendy,8,832464.9,408,40504.0189090909,402052.9291666667,2.0705355927276696,4824635.15,-37771.73022727282,0.30150731086888505,0.038722554890219564,4.012820512820513,78.0
1853,SaigonCore YY-48,GenZ,Trendy,6,738546.87,170,17900.163387096727,353820.7727272727,2.087347399948382,3892028.5,4775.382564515858,0.27045811457958235,0.028353326063249727,3.973684210526316,38.0
1855,SaigonCore YY-50,GenZ,Trendy,8,188371.52,65,7157.647852112703,109623.90583333334,1.7183434449634605,1315486.87,-19919.97244366177,0.35914615400152183,0.06680584551148225,3.375,16.0
1856,SaigonCore YY-51,GenZ,Trendy,8,49137.340000000004,37,8277.826081000001,17947.872222222224,2.737780801623962,161530.85,23491.951625,0.1403879816146575,0.04,4.0,2.0
1857,SaigonCore YY-52,GenZ,Trendy,12,5789.16,6,-897.1282155348836,5789.16,1.0,5789.16,-897.1282155348836,1.0,0.0,,
1858,SaigonCore YY-53,GenZ,Trendy,3,33789.38,11,2298.8293700000077,24120.13375,1.4008786331875127,192961.07,12606.098210000036,0.30486823067471586,0.015873015873015872,3.5,2.0
1859,SaigonCore YY-54,GenZ,Trendy,8,1191844.02,633,209327.39730074682,359327.00416666665,3.316878515056405,4311924.05,633307.3109838387,0.20295084279139844,0.032489451476793246,3.9878048780487805,82.0
1860,SaigonCore YY-55,GenZ,Trendy,3,79167.49,34,31755.378862000005,47482.75,1.667289489340866,569793.0,205835.32332300002,0.34658504053226347,0.007662835249042145,3.7777777777777777,9.0
1861,SaigonCore YY-56,GenZ,Trendy,8,70970.72,56,24593.664127999997,23649.308,3.0009639182677144,236493.08000000002,74173.38444799998,0.24664827402137937,0.04081632653061224,3.9166666666666665,12.0
1862,SaigonCore YY-57,GenZ,Trendy,9,140365.23,55,39020.6797567241,83438.47666666667,1.6822602186369415,1001261.72,275266.21462089627,0.25569014063575707,0.06852791878172589,3.857142857142857,14.0
1863,BambooCraft UM-01,Streetwear,Balanced,6,1480734.32,153,510382.74184249993,608587.7866666667,2.4330661121384316,7303053.44,2343478.707195,0.29327242743002574,0.03324808184143223,3.44,25.0
1864,BambooCraft UM-02,Streetwear,Balanced,8,131476.76,11,49653.094520566025,74076.98142857142,1.7748665977538003,518538.87,176367.1779950943,0.3293784321318091,0.0,5.0,1.0
1866,BambooCraft UM-04,Streetwear,Balanced,3,690315.02,54,181053.01536448277,370817.49750000006,1.8616031461676101,4449809.97,1196191.6070508622,0.3312623392769287,0.06956521739130435,3.5,8.0
1868,BambooCraft UM-06,Streetwear,Balanced,9,881148.62,68,-39240.68706702418,572368.3291666667,1.5394782958779332,6868419.95,-20964.71613404836,0.3305541342153955,0.043222003929273084,4.05,20.0
1869,BambooCraft UM-07,Streetwear,Balanced,8,79831.5,7,28157.990909999993,79831.5,1.0,79831.5,28157.990909999993,0.0,0.0,,
1870,BambooCraft UM-08,Streetwear,Balanced,7,432240.94,44,8635.23793442622,191031.481,2.2626686331348704,1910314.81,42598.759983606484,0.16064076894216195,0.061855670103092786,3.6666666666666665,9.0
1871,BambooCraft UM-09,Streetwear,Balanced,9,515261.04000000004,47,171790.0940407826,192605.1758333333,2.675219073270751,2311262.11,835067.8316220869,0.3723674248266026,0.10891089108910891,4.166666666666667,6.0
1872,BambooCraft UM-10,Streetwear,Balanced,5,676306.4,44,231997.4044151628,210152.945,3.2181628480152873,1681223.56,459373.8221416977,0.39848395890906974,0.06611570247933884,5.0,4.0
1873,BambooCraft UM-11,Streetwear,Balanced,9,231429.21,24,10825.592181818185,109167.7425,2.1199413370666704,873341.94,18502.920954545472,0.1459311343733246,0.021505376344086023,4.5,2.0
1875,BambooCraft UM-13,Streetwear,Balanced,6,2845850.8,216,445053.77657064836,1754150.3866666667,1.6223528048856988,21049804.64,3177204.5766926045,0.3288839378036147,0.03980099502487562,3.4146341463414633,41.0
1876,BambooCraft UM-14,Streetwear,Balanced,4,175537.75,10,7691.689545454588,87834.53333333333,1.9985049540120137,527007.2,-10100.193454545388,0.36677500800748075,0.09375,3.0,2.0
1878,BambooCraft UM-16,Streetwear,Balanced,9,1009763.52,114,188116.4415875121,503798.5008333333,2.004300366773124,6045582.01,1202188.7056737554,0.3692382662757064,0.03422619047619048,4.346153846153846,26.0
1879,BambooCraft UM-17,Streetwear,Balanced,5,2355904.79,188,122602.58637837833,1407800.9333333333,1.6734644325187265,16893611.2,-568911.349594595,0.3683749706516272,0.026530612244897958,3.912280701754386,57.0
1880,BambooCraft UM-18,Streetwear,Balanced,9,236302.72,23,98097.561909,85233.74333333333,2.772408095182022,1022804.92,427921.848217,0.47956524299863557,0.0,3.0,3.0
1881,BambooCraft UM-19,Streetwear,Balanced,5,850872.16,73,330045.4489692535,414740.62999999995,2.051576572085547,4976887.56,1666427.3693388167,0.28168999261056243,0.03017241379310345,3.6956521739130435,23.0
1883,BambooCraft UC-02,Streetwear,Everyday,5,316062.44,35,11920.02601351353,200491.212,1.576440367870089,2004912.1199999999,-11117.595567567561,0.3614339515290077,0.03879310344827586,4.0,5.0
1884,BambooCraft UC-03,Streetwear,Everyday,5,4106283.86,399,760381.9080556112,2199404.470833333,1.8669980508151682,26392853.65,2896068.513789029,0.3635986285249606,0.026409707351891507,3.7181818181818183,110.0
1885,BambooCraft UC-04,Streetwear,Everyday,8,52321.149999999994,5,9811.407024999986,41358.2,1.2650731898390162,82716.4,14700.81123999998,0.0,0.0,,
1886,BambooCraft UC-05,Streetwear,Everyday,6,686630.44,70,115574.68961894738,293676.70583333337,2.3380486989992137,3524120.47,570946.4466008423,0.39602750867367476,0.024861878453038673,4.2727272727272725,11.0
1888,BambooCraft UC-07,Streetwear,Everyday,4,162523.03999999998,15,11772.788179999989,102766.3125,1.581481674746284,411065.25,19114.595267999972,0.21089773460539415,0.02564102564102564,,
1889,BambooCraft UC-08,Streetwear,Everyday,5,2789613.8,337,147788.20907692358,1188814.9908333335,2.3465499859187857,14265779.89,-166270.29661538187,0.3045623788886315,0.024986420423682782,3.971014492753623,69.0
1891,BambooCraft UC-10,Streetwear,Everyday,7,240124.82,28,87256.80226399998,87126.97166666666,2.756033125065769,522761.83,178808.79009399994,0.2173005247915671,0.09523809523809523,3.6666666666666665,3.0
1892,BambooCraft UC-11,Streetwear,Everyday,6,3461477.45,347,3985.757901899293,1721912.5758333334,2.0102515647896877,20662950.91,-520413.17472784483,0.33624326894362255,0.03433678269049859,3.8846153846153846,78.0
1893,BambooCraft UC-12,Streetwear,Everyday,10,446775.57,52,72940.04470231573,185122.35727272727,2.4134068763061296,2036345.93,253438.04011873662,0.19485588580718208,0.004032258064516129,4.428571428571429,7.0
1894,BambooCraft UC-13,Streetwear,Everyday,12,291463.42,35,119959.11975999997,203904.10363636364,1.4294141942321423,2242945.14,915011.8438559998,0.2387343990054077,0.05166051660516605,4.0,7.0
1895,BambooCraft UC-14,Streetwear,Everyday,9,372040.44999999995,41,20925.038499999973,145938.41222222222,2.549297640935612,1313445.71,54568.502914634075,0.041640426843375204,0.06802721088435375,4.833333333333333,6.0
